 v-sweep         id              od              cm             
 9.88750000e-01 -2.50000000e-03 -3.99072818e-02  1.00674598e+00 
 9.89062500e-01 -1.87500000e-03 -2.99305678e-02  1.00674600e+00 
 9.89375000e-01 -1.25000000e-03 -1.99537624e-02  1.00674601e+00 
 9.89687500e-01 -6.25000000e-04 -9.97689628e-03  1.00674602e+00 
 9.90000000e-01  3.99680289e-15 -1.06305409e-10  1.00674603e+00 
 9.90312500e-01  6.25000000e-04  9.97689618e-03  1.00674602e+00 
 9.90625000e-01  1.25000000e-03  1.99537623e-02  1.00674601e+00 
 9.90937500e-01  1.87500000e-03  2.99305678e-02  1.00674600e+00 
 9.91250000e-01  2.50000000e-03  3.99072819e-02  1.00674598e+00 
 9.91562500e-01  3.12500000e-03  4.98838726e-02  1.00674595e+00 
 9.91875000e-01  3.75000000e-03  5.98603081e-02  1.00674591e+00 
 9.92187500e-01  4.37500000e-03  6.98365542e-02  1.00674587e+00 
 9.92500000e-01  5.00000000e-03  7.98125760e-02  1.00674583e+00 
 9.92812500e-01  5.62500000e-03  8.97883370e-02  1.00674577e+00 
 9.93125000e-01  6.25000000e-03  9.97637977e-02  1.00674571e+00 
 9.93437500e-01  6.87500000e-03  1.09738917e-01  1.00674565e+00 
 9.93750000e-01  7.50000000e-03  1.19713651e-01  1.00674557e+00 
 9.94062500e-01  8.12500000e-03  1.29687952e-01  1.00674549e+00 
 9.94375000e-01  8.75000000e-03  1.39661768e-01  1.00674541e+00 
 9.94687500e-01  9.37500000e-03  1.49635043e-01  1.00674532e+00 
 9.95000000e-01  1.00000000e-02  1.59607718e-01  1.00674522e+00 
 9.95312500e-01  1.06250000e-02  1.69579723e-01  1.00674511e+00 
 9.95625000e-01  1.12500000e-02  1.79550985e-01  1.00674500e+00 
 9.95937500e-01  1.18750000e-02  1.89521423e-01  1.00674488e+00 
 9.96250000e-01  1.25000000e-02  1.99490943e-01  1.00674476e+00 
 9.96562500e-01  1.31250000e-02  2.09459445e-01  1.00674463e+00 
 9.96875000e-01  1.37500000e-02  2.19426812e-01  1.00674449e+00 
 9.97187500e-01  1.43750000e-02  2.29392912e-01  1.00674434e+00 
 9.97500000e-01  1.50000000e-02  2.39357598e-01  1.00674419e+00 
 9.97812500e-01  1.56250000e-02  2.49320700e-01  1.00674403e+00 
 9.98125000e-01  1.62500000e-02  2.59282020e-01  1.00674386e+00 
 9.98437500e-01  1.68750000e-02  2.69241335e-01  1.00674368e+00 
 9.98750000e-01  1.75000000e-02  2.79198379e-01  1.00674350e+00 
 9.99062500e-01  1.81250000e-02  2.89152847e-01  1.00674331e+00 
 9.99375000e-01  1.87500000e-02  2.99104377e-01  1.00674311e+00 
 9.99687500e-01  1.93750000e-02  3.09052541e-01  1.00674290e+00 
 1.00000000e+00  2.00000000e-02  3.18996830e-01  1.00674268e+00 
 1.00031250e+00  2.06250000e-02  3.28936632e-01  1.00674245e+00 
 1.00062500e+00  2.12500000e-02  3.38871208e-01  1.00674221e+00 
 1.00093750e+00  2.18750000e-02  3.48799659e-01  1.00674196e+00 
 1.00125000e+00  2.25000000e-02  3.58720885e-01  1.00674170e+00 
 1.00156250e+00  2.31250000e-02  3.68633523e-01  1.00674143e+00 
 1.00187500e+00  2.37500000e-02  3.78535881e-01  1.00674114e+00 
 1.00218750e+00  2.43750000e-02  3.88425831e-01  1.00674083e+00 
 1.00250000e+00  2.50000000e-02  3.98300687e-01  1.00674051e+00 
